1758589200000000,4.93500000,6.10000000,4.91200000,6.09900000,4924368.26000000,1758592799999999,26857170.93808000,90202,2676304.35000000,14589612.95092000,0
1758592800000000,6.09100000,7.18000000,5.77400000,6.50400000,7662552.47000000,1758596399999999,49121180.53611000,161445,3952452.09000000,25383887.23931000,0
1758596400000000,6.50200000,6.98900000,5.63300000,6.06400000,5436358.18000000,1758599999999999,33749808.80909000,108096,2795992.39000000,17328382.53350000,0
1758600000000000,6.06500000,6.34900000,5.75600000,6.16100000,3001678.11000000,1758603599999999,18218210.75919000,75769,1517844.80000000,9220577.66556000,0
1758603600000000,6.15800000,6.31400000,5.86100000,6.11100000,2017210.95000000,1758607199999999,12324712.47959000,50631,1012553.43000000,6191083.88931000,0
1758607200000000,6.11000000,6.23800000,5.83800000,5.92400000,2085208.77000000,1758610799999999,12664529.54850000,65473,983274.88000000,5979291.83648000,0
1758610800000000,5.92500000,6.01600000,5.57300000,5.84200000,1979357.92000000,1758614399999999,11534786.88838000,66728,974954.78000000,5686341.39569000,0
1758614400000000,5.84000000,6.06800000,5.75600000,5.93200000,1402888.64000000,1758617999999999,8285857.24041000,50128,705212.82000000,4165770.11520000,0
1758618000000000,5.92700000,5.95800000,5.61600000,5.84200000,1108405.87000000,1758621599999999,6388135.85055000,33706,514596.82000000,2966789.64219000,0
1758621600000000,5.83900000,5.94000000,5.71100000,5.75100000,1035512.33000000,1758625199999999,6042458.26509000,34920,466592.55000000,2722938.15089000,0
1758625200000000,5.75100000,5.75100000,5.35000000,5.46200000,1992679.84000000,1758628799999999,10996580.21463000,69637,981040.86000000,5413986.62977000,0
1758628800000000,5.46200000,5.66500000,5.33000000,5.58600000,1655875.46000000,1758632399999999,9125541.92539000,42132,802359.66000000,4429544.94916000,0
1758632400000000,5.58500000,6.02800000,5.56000000,5.63900000,1983775.00000000,1758635999999999,11436616.37047000,56606,1054492.73000000,6081181.25312000,0
1758636000000000,5.63900000,5.64600000,5.31500000,5.40400000,2823777.53000000,1758639599999999,15426174.32469000,57090,1511049.97000000,8246952.69936000,0
1758639600000000,5.40200000,5.49600000,5.14000000,5.23800000,1546326.57000000,1758643199999999,8155084.62466000,37072,780718.41000000,4117412.28044000,0
1758643200000000,5.23900000,5.33300000,5.12600000,5.24300000,1027428.61000000,1758646799999999,5388197.40952000,30193,509473.09000000,2673217.56479000,0
